CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.9985, 1.1, "1.31045"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "0.99541"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.12, "0.593648"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.12, 0.35, "0.247256+2.8866*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.35, 0.494, "1.11797+0.398849*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.494, 0.562, "0.781107+1.08076*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.562, 0.63, "2.94387+-2.76757*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.63, 0.698, "2.18727+-1.56663*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.698, 0.766, "1.9375+-1.20879*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.766, 0.8135, "1.64431+-0.826036*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8135, 0.8405, "1.7689+-0.979188*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8405, 0.8675, "2.03028+-1.29016*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8675, 0.8945, "1.8967+-1.13618*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8945, 0.9215, "2.00005+-1.25172*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9215, 0.9415, "3.55545+-2.93963*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9415, 0.9545, "2.19019+-1.48954*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9545, 0.9675, "2.34907+-1.65599*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9675, 0.9805, "2.07615+-1.3739*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9805, 0.9985, "2.72518+-2.03584*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.9985, 1.1, "0.692395"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -15, 0, "2.67403"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.893143"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.769274+0.991808*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.926469+0.54268*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-0.353236+3.13318*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.92546+-4.48016*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-1.1068+3.50755*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.66025+-0.45671*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.14753+-2.39833*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.54254+-4.11315*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.79246+-6.79003*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-7.36046+9.52458*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.804+-6.31048*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-2.04657+3.29404*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "7.79409+-7.15806*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.68386+-1.80424*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.39156+-6.67008*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "2.32688+-1.50468*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.828967"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "3.61568"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.747813"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.579399+1.4238*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.740922+0.962311*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "0.0574583+2.34584*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "2.95043+-2.8018*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-0.790804+3.13667*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "2.12173+-1.03601*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "2.35203+-1.33666*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "6.63307+-6.59916*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "7.09864+-7.15308*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-8.7333+11.097*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "7.23021+-6.7493*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-2.16775+3.44925*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "8.2316+-7.59627*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.47228+-1.56241*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.14721+-6.39437*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "2.67188+-1.83004*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.841832"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "2.45845"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0, 0.12, "1.01624"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.894853+0.954115*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "1.22229+0.0185943*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "0.352945+1.77839*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.66038+-4.10672*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-0.921576+3.16622*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "0.791935+0.711336*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.7876+-3.19945*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "3.89274+-3.3287*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.34726+-6.249*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-4.69578+6.48072*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "5.32355+-4.72032*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-1.9916+3.21799*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "8.15116+-7.55499*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "1.82231+-0.924449*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.71366+-7.0137*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "2.93485+-2.13985*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.803661"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "2.59129"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.458856"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.252467+1.95049*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.571874+1.0379*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-1.22698+4.67931*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.81166+-4.28624*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-1.56422+4.24689*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.63229+-0.332626*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.25842+-2.45552*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "5.17347+-4.80961*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "7.67271+-7.78312*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-8.95968+11.3897*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "7.05793+-6.5171*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-2.44388+3.79413*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "8.78747+-8.13508*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.80757+-1.87012*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.97316+-7.20923*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "2.38219+-1.50706*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.827485"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "2.72323"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0, 0.12, "1.08749"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "1.07673+0.421445*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "1.13742+0.248052*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "0.166587+2.2133*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.99312+-4.59549*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-0.834653+3.06765*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.67687+-0.530526*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.08153+-2.36428*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.16713+-3.69876*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.2687+-6.19914*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-6.40896+8.41488*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.65286+-6.18749*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-1.81017+2.99648*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "7.20301+-6.57673*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.61024+-1.76503*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.04547+-6.34925*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "2.29396+-1.50324*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.764966"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "3.18423"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.12, "1.01928"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.936511+0.748762*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "1.0712+0.363944*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-0.157725+2.85164*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "4.15959+-4.83041*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-1.03234+3.41075*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.71475+-0.524914*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.49378+-2.8474*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.55652+-4.15379*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.81848+-6.84499*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-7.50049+9.66103*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.68621+-6.1989*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-1.20785+2.36763*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "7.13818+-6.49697*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.56132+-1.70194*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "6.85675+-6.14166*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "1.26762+-0.441375*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.821199"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "2.22072"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.771632"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.619391+1.23506*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.7999+0.719317*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-0.543556+3.43886*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.74995+-4.20083*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-1.19099+3.64194*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.6284+-0.397305*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "2.85596+-1.99986*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.58398+-4.12404*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.84956+-6.81955*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-7.3159+9.50951*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.99809+-6.49272*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-2.86942+4.21537*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "8.51222+-7.87346*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.83283+-1.92334*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.9896+-7.25333*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "3.363+-2.53472*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.836451"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -15, 0, "3.06979"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.881498"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.79262+0.787336*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.97144+0.276424*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-0.564601+3.38582*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "3.67388+-4.15596*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-1.31435+3.76186*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.42648+-0.164834*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "2.90736+-2.09809*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.32861+-3.84518*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "6.62758+-6.58041*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-7.63288+9.85815*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.77943+-6.25399*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-2.88729+4.23622*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "8.22203+-7.56338*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.63462+-1.70963*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.84796+-7.09809*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "3.2401+-2.39859*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.839771"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -15, 0, "2.30503"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0, 0.12, "0.90513"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.12, 0.35, "0.755253+1.21252*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.892426+0.820596*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.494, 0.562, "-0.142547+2.91568*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.562, 0.63, "4.23129+-4.86695*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.63, 0.698, "-0.909536+3.2931*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.91926+-0.759617*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.766, 0.8135, "3.4319+-2.73434*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "4.81785+-4.43804*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "7.04635+-7.08944*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-7.1764+9.30566*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "6.91519+-6.44793*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-1.21666+2.37665*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "7.45719+-6.83614*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "2.76799+-1.92341*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "7.02059+-6.31886*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "1.42672+-0.613751*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.817846"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -15, 0, "2.15889"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0, 0.12, "1.41694"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.12, 0.35, "1.68926+-2.26932*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.35, 0.494, "1.10222+-0.592052*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.494, 0.562, "1.12453+-0.637223*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.562, 0.63, "0.756872+0.0169738*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.63, 0.698, "1.40806+-1.01666*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.698, 0.766, "0.949301+-0.359409*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.766, 0.8135, "0.135008+0.703637*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "-0.53879+1.53191*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "0.857062+-0.128833*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "2.00719+-1.45463*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "0.861636+-0.173965*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "2.08838+-1.50521*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "0.0694534+0.63916*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "1.19735+-0.542502*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "0.707097+-0.0357807*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "1.00366+-0.338239*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9985, 1.1, "0.665926"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -15, 0, "0.483959"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0, 0.12, "0.316675"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.12, 0.35, "-0.119372+3.63373*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.820627+0.948018*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.494, 0.562, "0.784895+1.02035*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.562, 0.63, "1.37361+-0.0271792*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.63, 0.698, "0.330898+1.62791*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.698, 0.766, "1.06548+0.575501*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.766, 0.8135, "2.36936+-1.12669*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "3.44828+-2.45295*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "1.21318+0.206292*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-0.628463+2.32922*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "1.20585+0.278561*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9215, 0.9415, "-0.758454+2.4102*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9415, 0.9545, "2.47433+-1.02345*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9545, 0.9675, "0.668294+0.868677*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9675, 0.9805, "1.45331+0.0572936*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9805, 0.9985, "0.978443+0.541603*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9985, 1.1, "1.51923"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -15, 0, "0.941916"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0, 0.12, "1.28436"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.12, 0.35, "1.52799+-2.03026*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.35, 0.494, "0.793294+0.0688809*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.494, 0.562, "1.32541+-1.00829*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.562, 0.63, "-0.169712+1.65208*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.63, 0.698, "1.00634+-0.214663*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.698, 0.766, "0.207607+0.929649*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.766, 0.8135, "0.296695+0.813346*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8135, 0.8405, "0.86284+0.11741*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8405, 0.8675, "0.617823+0.408923*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8675, 0.8945, "-0.140201+1.28273*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8945, 0.9215, "0.422611+0.653534*x"
